date,close,signal,position,cash,shares,equity,daily_return,cum_return,rolling_max,drawdown
2013-03-20,2.601,0,0,98097.3637708769,0.0,98097.3637708769,0.0,-0.019026362291231003,104979.02061075174,-0.06555268662098801
2013-03-21,2.608,0,0,98097.3637708769,0.0,98097.3637708769,0.0,-0.019026362291231003,104979.02061075174,-0.06555268662098801
2013-03-22,2.615,0,0,98097.3637708769,0.0,98097.3637708769,0.0,-0.019026362291231003,104979.02061075174,-0.06555268662098801
2013-03-25,2.611,1,1,-1.2139622640461312e-11,37559.53404360802,98067.94338786053,-0.00029991002699192304,-0.019320566121394656,104979.02061075174,-0.06583293673996604
2013-03-26,2.568,0,1,-1.2139622640461312e-11,37559.53404360802,96452.88342398539,-0.016468785905783268,-0.035471165760146084,104979.02061075174,-0.08121753410502974
2013-03-27,2.574,0,1,-1.2139622640461312e-11,37559.53404360802,96678.24062824703,0.002336448598130758,-0.033217593717529637,104979.02061075174,-0.07907084610060233
2013-03-28,2.494,-1,0,93645.37586138697,0.0,93645.37586138697,-0.031370707070706993,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-03-29,2.487,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-01,2.483,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-02,2.487,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-03,2.482,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-08,2.47,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-09,2.485,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-10,2.485,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-11,2.474,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-12,2.466,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-15,2.441,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-16,2.456,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-17,2.462,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-18,2.467,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-19,2.537,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-22,2.529,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-23,2.452,0,0,93645.37586138697,0.0,93645.37586138697,0.0,-0.0635462413861303,104979.02061075174,-0.10796104482045432
2013-04-24,2.494,1,1,-8.672174089952023e-12,37537.005081870375,93617.29067418471,-0.00029991002699192304,-0.06382709325815294,104979.02061075174,-0.1082285762475802
2013-04-25,2.468,0,1,-8.672174089952023e-12,37537.005081870375,92641.32854205607,-0.01042502004811563,-0.07358671457943933,104979.02061075174,-0.11752531121853571
2013-04-26,2.445,-1,0,91750.44403194549,0.0,91750.44403194549,-0.009616491085899681,-0.08249555968054512,104979.02061075174,-0.1260116211967347
2013-05-02,2.447,0,0,91750.44403194549,0.0,91750.44403194549,0.0,-0.08249555968054512,104979.02061075174,-0.1260116211967347
2013-05-03,2.491,0,0,91750.44403194549,0.0,91750.44403194549,0.0,-0.08249555968054512,104979.02061075174,-0.1260116211967347
2013-05-06,2.52,0,0,91750.44403194549,0.0,91750.44403194549,0.0,-0.08249555968054512,104979.02061075174,-0.1260116211967347
2013-05-07,2.526,1,1,-1.4569678796760854e-11,36311.530939746386,91722.92715379935,-0.00029991002699192304,-0.0827707284620065,104979.02061075174,-0.12627373907501227
2013-05-08,2.542,0,1,-1.4569678796760854e-11,36311.530939746386,92303.91164883529,0.006334125098970578,-0.0769608835116471,104979.02061075174,-0.12073944763605748
2013-05-09,2.529,0,1,-1.4569678796760854e-11,36311.530939746386,91831.8617466186,-0.005114083398898406,-0.08168138253381407,104979.02061075174,-0.1252360594302081
2013-05-10,2.539,0,1,-1.4569678796760854e-11,36311.530939746386,92194.97705601607,0.003954132068011207,-0.0780502294398393,104979.02061075174,-0.12177712728086132
2013-05-13,2.529,0,1,-1.4569678796760854e-11,36311.530939746386,91831.8617466186,-0.003938558487593613,-0.08168138253381407,104979.02061075174,-0.1252360594302081
2013-05-14,2.492,0,1,-1.4569678796760854e-11,36311.530939746386,90488.33510184797,-0.014630288651641066,-0.09511664898152028,104979.02061075174,-0.13803410838279118
2013-05-15,2.504,0,1,-1.4569678796760854e-11,36311.530939746386,90924.07347312494,0.0048154093097914075,-0.09075926526875056,104979.02061075174,-0.13388338980357495
2013-05-16,2.555,0,1,-1.4569678796760854e-11,36311.530939746386,92775.96155105201,0.020367412140575025,-0.07224038448947989,104979.02061075174,-0.11624283584190653
2013-05-17,2.599,0,1,-1.4569678796760854e-11,36311.530939746386,94373.66891240086,0.017221135029354295,-0.05626331087599146,104979.02061075174,-0.10102353438478073
2013-05-20,2.614,0,1,-1.4569678796760854e-11,36311.530939746386,94918.34187649704,0.005771450557906732,-0.050816581235029634,104979.02061075174,-0.09583513616076078
2013-05-21,2.614,0,1,-1.4569678796760854e-11,36311.530939746386,94918.34187649704,0.0,-0.050816581235029634,104979.02061075174,-0.09583513616076078
2013-05-22,2.617,0,1,-1.4569678796760854e-11,36311.530939746386,95027.27646931628,0.0011476664116296664,-0.0497272353068372,104979.02061075174,-0.09479745651595672
2013-05-23,2.589,0,1,-1.4569678796760854e-11,36311.530939746386,94010.55360300338,-0.010699273977837098,-0.059894463969966116,104979.02061075174,-0.10448246653412763
2013-05-24,2.603,0,1,-1.4569678796760854e-11,36311.530939746386,94518.91503615983,0.0054074932406333875,-0.05481084963840166,104979.02061075174,-0.09963996152504218
2013-05-27,2.597,0,1,-1.4569678796760854e-11,36311.530939746386,94301.04585052135,-0.0023050326546293354,-0.05698954149478652,104979.02061075174,-0.10171532081465029
2013-05-28,2.651,0,1,-1.4569678796760854e-11,36311.530939746386,96261.86852126765,0.0207932229495571,-0.03738131478732354,104979.02061075174,-0.08303708720817782
2013-05-29,2.642,0,1,-1.4569678796760854e-11,36311.530939746386,95935.06474280993,-0.003394945303659025,-0.04064935257190072,104979.02061075174,-0.08615012614258999
2013-05-30,2.635,0,1,-1.4569678796760854e-11,36311.530939746386,95680.88402623171,-0.0026495079485238104,-0.04319115973768295,104979.02061075174,-0.0885713786471326
2013-05-31,2.605,0,1,-1.4569678796760854e-11,36311.530939746386,94591.53809803932,-0.011385199240986688,-0.05408461901960682,104979.02061075174,-0.09894817509517284
2013-06-03,2.61,0,1,-1.4569678796760854e-11,36311.530939746386,94773.09575273805,0.0019193857965451588,-0.05226904247261943,104979.02061075174,-0.09721870902049945
2013-06-04,2.572,0,1,-1.4569678796760854e-11,36311.530939746386,93393.25757702769,-0.014559386973180044,-0.06606742422972312,104979.02061075174,-0.11036265118801714
2013-06-05,2.565,0,1,-1.4569678796760854e-11,36311.530939746386,93139.07686044947,-0.0027216174183514186,-0.06860923139550534,104979.02061075174,-0.11278390369255986
2013-06-06,2.54,-1,0,92203.61920037972,0.0,92203.61920037972,-0.010043664717348966,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-07,2.494,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-13,2.417,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-14,2.434,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-17,2.419,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-18,2.435,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-19,2.421,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-20,2.345,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-21,2.334,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-24,2.191,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-25,2.192,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-26,2.187,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-27,2.188,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-06-28,2.228,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-01,2.237,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-02,2.244,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-03,2.239,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-04,2.255,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-05,2.263,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-08,2.202,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-09,2.197,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-10,2.258,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-11,2.371,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-12,2.312,0,0,92203.61920037972,0.0,92203.61920037972,0.0,-0.07796380799620284,104979.02061075174,-0.12169480469570693
2013-07-15,2.345,1,1,-7.37188088351104e-12,39307.44836266805,92175.96641045657,-0.00029991002699203406,-0.07824033589543422,104979.02061075174,-0.12195821723053779
2013-07-16,2.359,0,1,-7.37188088351104e-12,39307.44836266805,92726.27068753392,0.005970149253731183,-0.07273729312466082,104979.02061075174,-0.1167161767363919
2013-07-17,2.324,0,1,-7.37188088351104e-12,39307.44836266805,91350.50999484053,-0.014836795252225699,-0.08649490005159477,104979.02061075174,-0.12982127797175713
2013-07-18,2.288,0,1,-7.37188088351104e-12,39307.44836266805,89935.44185378448,-0.015490533562822706,-0.10064558146215519,104979.02061075174,-0.14330081067098976
2013-07-19,2.225,0,1,-7.37188088351104e-12,39307.44836266805,87459.0726069364,-0.027534965034964887,-0.12540927393063594,104979.02061075174,-0.1668899928946468
2013-07-22,2.239,0,1,-7.37188088351104e-12,39307.44836266805,88009.37688401375,0.006292134831460627,-0.11990623115986254,104979.02061075174,-0.1616479524005009
2013-07-23,2.309,0,1,-7.37188088351104e-12,39307.44836266805,90760.89826940052,0.0312639571237161,-0.09239101730599475,104979.02061075174,-0.13543774992977053
2013-07-24,2.292,0,1,-7.37188088351104e-12,39307.44836266805,90092.67164723515,-0.007362494586401147,-0.09907328352764844,104979.02061075174,-0.1418030848155194
2013-07-25,2.286,-1,0,89829.86990897203,0.0,89829.86990897203,-0.0029170157068062474,-0.10170130091027962,104979.02061075174,-0.14430645869664516
2013-07-26,2.265,1,1,8.135714324453147e-13,39648.09228709181,89802.92903026295,-0.00029991002699192304,-0.10197070969737043,104979.02061075174,-0.14456308976971433
2013-07-29,2.221,-1,0,88031.99544574002,0.0,88031.99544574002,-0.01972022075055191,-0.11968004554259981,104979.02061075174,-0.16143249447762564
2013-07-30,2.234,0,0,88031.99544574002,0.0,88031.99544574002,0.0,-0.11968004554259981,104979.02061075174,-0.16143249447762564
2013-07-31,2.239,0,0,88031.99544574002,0.0,88031.99544574002,0.0,-0.11968004554259981,104979.02061075174,-0.16143249447762564
2013-08-01,2.298,0,0,88031.99544574002,0.0,88031.99544574002,0.0,-0.11968004554259981,104979.02061075174,-0.16143249447762564
2013-08-02,2.294,0,0,88031.99544574002,0.0,88031.99544574002,0.0,-0.11968004554259981,104979.02061075174,-0.16143249447762564
2013-08-05,2.327,0,0,88031.99544574002,0.0,88031.99544574002,0.0,-0.11968004554259981,104979.02061075174,-0.16143249447762564
2013-08-06,2.342,1,1,-4.906297590423492e-12,37577.11091699818,88005.59376760974,-0.000299910026991812,-0.11994406232390264,104979.02061075174,-0.16168398928084138
2013-08-07,2.326,0,1,-4.906297590423492e-12,37577.11091699818,87404.35999293777,-0.006831767719897575,-0.12595640007062237,104979.02061075174,-0.1674111695419458
2013-08-08,2.327,0,1,-4.906297590423492e-12,37577.11091699818,87441.93710385475,0.0004299226139292678,-0.1255806289614525,104979.02061075174,-0.1670532207756268
2013-08-09,2.337,0,1,-4.906297590423492e-12,37577.11091699818,87817.70821302476,0.004297378599054769,-0.12182291786975241,104979.02061075174,-0.1634737331124364
2013-08-12,2.407,0,1,-4.906297590423492e-12,37577.11091699818,90448.10597721463,0.029952931108258474,-0.09551894022785379,104979.02061075174,-0.1384173194701046
2013-08-13,2.407,0,1,-4.906297590423492e-12,37577.11091699818,90448.10597721463,0.0,-0.09551894022785379,104979.02061075174,-0.1384173194701046
2013-08-14,2.402,0,1,-4.906297590423492e-12,37577.11091699818,90260.22042262963,-0.002077274615704283,-0.09739779577370367,104979.02061075174,-0.14020706330169974
2013-08-15,2.374,0,1,-4.906297590423492e-12,37577.11091699818,89208.06131695368,-0.011656952539550347,-0.1079193868304632,104979.02061075174,-0.15022962875863244
2013-08-16,2.357,0,1,-4.906297590423492e-12,37577.11091699818,88569.25043136472,-0.007160909856781639,-0.11430749568635279,104979.02061075174,-0.15631475778605586
2013-08-19,2.377,0,1,-4.906297590423492e-12,37577.11091699818,89320.79264970466,0.008485362749257153,-0.10679207350295339,104979.02061075174,-0.14915578245967553
2013-08-20,2.36,0,1,-4.906297590423492e-12,37577.11091699818,88681.9817641157,-0.007151872107698631,-0.11318018235884297,104979.02061075174,-0.15524091148709895
2013-08-21,2.36,0,1,-4.906297590423492e-12,37577.11091699818,88681.9817641157,0.0,-0.11318018235884297,104979.02061075174,-0.15524091148709895
2013-08-22,2.352,0,1,-4.906297590423492e-12,37577.11091699818,88381.36487677971,-0.003389830508474634,-0.11618635123220289,104979.02061075174,-0.1581045016176511
2013-08-23,2.337,0,1,-4.906297590423492e-12,37577.11091699818,87817.70821302476,-0.006377551020407934,-0.12182291786975241,104979.02061075174,-0.1634737331124364
2013-08-26,2.389,0,1,-4.906297590423492e-12,37577.11091699818,89771.71798070864,0.02225074882327749,-0.10228282019291368,104979.02061075174,-0.14486039726384725
2013-08-27,2.389,0,1,-4.906297590423492e-12,37577.11091699818,89771.71798070864,0.0,-0.10228282019291368,104979.02061075174,-0.14486039726384725
2013-08-28,2.378,0,1,-4.906297590423492e-12,37577.11091699818,89358.36976062167,-0.004604437002929895,-0.1064163023937833,104979.02061075174,-0.14879783369335642
2013-08-29,2.371,0,1,-4.906297590423492e-12,37577.11091699818,89095.32998420268,-0.002943650126156605,-0.10904670015797324,104979.02061075174,-0.15130347505758968
2013-08-30,2.367,0,1,-4.906297590423492e-12,37577.11091699818,88945.02154053468,-0.001687051876845258,-0.11054978459465314,104979.02061075174,-0.1527352701228658
2013-09-02,2.369,0,1,-4.906297590423492e-12,37577.11091699818,89020.1757623687,0.0008449514152939486,-0.10979824237631297,104979.02061075174,-0.15201937259022746
2013-09-03,2.405,0,1,-4.906297590423492e-12,37577.11091699818,90372.9517553806,0.015196285352468974,-0.09627048244619396,104979.02061075174,-0.13913321700274284
2013-09-04,2.404,0,1,-4.906297590423492e-12,37577.11091699818,90335.37464446362,-0.0004158004158002493,-0.09664625355536383,104979.02061075174,-0.13949116576906173
2013-09-05,2.394,0,1,-4.906297590423492e-12,37577.11091699818,89959.60353529365,-0.004159733777038155,-0.10040396464706358,104979.02061075174,-0.143070653432252
2013-09-06,2.408,0,1,-4.906297590423492e-12,37577.11091699818,90485.68308813161,0.005847953216374213,-0.09514316911868392,104979.02061075174,-0.1380593707037857
2013-09-09,2.497,0,1,-4.906297590423492e-12,37577.11091699818,93830.04595974444,0.03696013289036526,-0.06169954040255554,104979.02061075174,-0.10620193050139248
2013-09-10,2.53,0,1,-4.906297590423492e-12,37577.11091699818,95070.09062000539,0.013215859030837107,-0.049299093799946125,104979.02061075174,-0.09438962121286454
2013-09-11,2.541,0,1,-4.906297590423492e-12,37577.11091699818,95483.43884009236,0.004347826086956497,-0.045165611599076394,104979.02061075174,-0.09045218478335526
2013-09-12,2.566,0,1,-4.906297590423492e-12,37577.11091699818,96422.86661301732,0.009838646202282586,-0.03577133386982678,104979.02061075174,-0.08150346562537958
2013-09-13,2.547,0,1,-4.906297590423492e-12,37577.11091699818,95708.90150559437,-0.0074045206547153075,-0.04291098494405621,104979.02061075174,-0.0883044921854409
2013-09-16,2.534,0,1,-4.906297590423492e-12,37577.11091699818,95220.39906367338,-0.005104043973302108,-0.04779600936326622,104979.02061075174,-0.09295782614758841
2013-09-17,2.484,0,1,-4.906297590423492e-12,37577.11091699818,93341.54351782348,-0.019731649565903675,-0.06658456482176522,104979.02061075174,-0.11085526446353966
2013-09-18,2.487,0,1,-4.906297590423492e-12,37577.11091699818,93454.27485057448,0.0012077294685992612,-0.06545725149425519,104979.02061075174,-0.10978141816458253
2013-09-23,2.522,0,1,-4.906297590423492e-12,37577.11091699818,94769.4737326694,0.014073180538801688,-0.05230526267330604,104979.02061075174,-0.0972532113434168
2013-09-24,2.498,0,1,-4.906297590423492e-12,37577.11091699818,93867.62307066146,-0.009516256938937206,-0.061323769293385455,104979.02061075174,-0.10584398173507326
